Class_Location,Class_Length,CheckStyle_Amount,PMD_Amount,SCAX_Amount,SpotBugs_Amount,Total_Amount
 shardingsphere-master\shardingsphere-master\shardingsphere-db-protocol\shardingsphere-db-protocol-postgresql\src\main\java\org\apache\shardingsphere\db\protocol\postgresql\packet\command\query\extended\bind\protocol\PostgreSQLUnspecifiedBinaryProtocolValue.java,0,6,0,7,0,13
 shardingsphere-master\shardingsphere-master\shardingsphere-infra\shardingsphere-infra-datetime\shardingsphere-infra-datetime-type\shardingsphere-database-datetime\src\main\java\org\apache\shardingsphere\datetime\database\provider\DatetimeLoadingSQLProvider.java,0,2,0,1,0,3
 shardingsphere-master\shardingsphere-master\shardingsphere-db-protocol\shardingsphere-db-protocol-postgresql\src\main\java\org\apache\shardingsphere\db\protocol\postgresql\packet\command\query\extended\bind\protocol\PostgreSQLByteConverter.java,0,101,0,21,0,122
 shardingsphere-master\shardingsphere-master\shardingsphere-proxy\shardingsphere-proxy-backend\src\main\java\org\apache\shardingsphere\proxy\backend\response\header\query\QueryHeaderBuilder.java,48,23,0,23,0,46
 shardingsphere-master\shardingsphere-master\shardingsphere-features\shardingsphere-db-discovery\shardingsphere-db-discovery-spring\shardingsphere-db-discovery-spring-namespace\src\main\java\org\apache\shardingsphere\dbdiscovery\spring\namespace\tag\DatabaseDiscoveryTypeBeanDefinitionTag.java,0,3,0,1,0,4
 shardingsphere-master\shardingsphere-master\shardingsphere-test\shardingsphere-parser-test\src\main\java\org\apache\shardingsphere\test\sql\parser\parameterized\asserts\statement\distsql\ral\impl\common\queryable\ExportSchemaConfigurationStatementAssert.java,0,8,1,11,0,20
 shardingsphere-master\shardingsphere-master\shardingsphere-kernel\shardingsphere-data-pipeline\shardingsphere-data-pipeline-dialect\shardingsphere-data-pipeline-mysql\src\test\java\org\apache\shardingsphere\data\pipeline\mysql\ingest\column\value\UnsignedBigintHandlerTest.java,0,5,0,1,0,6
 shardingsphere-master\shardingsphere-master\shardingsphere-sql-parser\shardingsphere-sql-parser-statement\src\main\java\org\apache\shardingsphere\sql\parser\sql\dialect\statement\mysql\dcl\MySQLRevokeStatement.java,0,14,0,9,4,27
 shardingsphere-master\shardingsphere-master\shardingsphere-test\shardingsphere-parser-test\src\main\java\org\apache\shardingsphere\test\sql\parser\parameterized\jaxb\cases\domain\statement\ddl\DiscardStatementTestCase.java,0,0,0,3,0,3
 shardingsphere-master\shardingsphere-master\shardingsphere-infra\shardingsphere-infra-common\src\main\java\org\apache\shardingsphere\infra\lock\ShardingSphereGlobalLock.java,0,4,0,1,0,5
 shardingsphere-master\shardingsphere-master\shardingsphere-infra\shardingsphere-infra-federation\shardingsphere-infra-federation-optimizer\src\main\java\org\apache\shardingsphere\infra\federation\optimizer\metadata\FederationTableMetaData.java,0,20,0,7,0,27
 shardingsphere-master\shardingsphere-master\shardingsphere-test\shardingsphere-parser-test\src\main\java\org\apache\shardingsphere\test\sql\parser\parameterized\jaxb\cases\domain\segment\AbstractExpectedSQLSegment.java,15,8,1,2,0,11
 shardingsphere-master\shardingsphere-master\shardingsphere-proxy\shardingsphere-proxy-backend\src\test\java\org\apache\shardingsphere\proxy\backend\text\distsql\ral\common\hint\HintStatementExecutorFactoryTest.java,0,43,0,42,0,85
 shardingsphere-master\shardingsphere-master\shardingsphere-sql-parser\shardingsphere-sql-parser-statement\src\main\java\org\apache\shardingsphere\sql\parser\sql\dialect\statement\sql92\dml\SQL92SelectStatement.java,0,3,0,5,0,8
 shardingsphere-master\shardingsphere-master\shardingsphere-features\shardingsphere-encrypt\shardingsphere-encrypt-core\src\test\java\org\apache\shardingsphere\encrypt\algorithm\MD5EncryptAlgorithmTest.java,0,17,0,7,0,24
 shardingsphere-master\shardingsphere-master\shardingsphere-infra\shardingsphere-infra-federation\shardingsphere-infra-federation-optimizer\src\main\java\org\apache\shardingsphere\infra\federation\optimizer\converter\segment\expression\impl\SubqueryExpressionConverter.java,0,9,0,14,0,23
 shardingsphere-master\shardingsphere-master\shardingsphere-distsql\shardingsphere-distsql-parser\src\main\java\org\apache\shardingsphere\distsql\parser\core\common\CommonDistSQLStatementParserEngine.java,0,5,0,4,0,9
 shardingsphere-master\shardingsphere-master\shardingsphere-sql-parser\shardingsphere-sql-parser-statement\src\main\java\org\apache\shardingsphere\sql\parser\sql\common\statement\dal\DALStatement.java,0,0,0,1,0,1
 shardingsphere-master\shardingsphere-master\shardingsphere-features\shardingsphere-sharding\shardingsphere-sharding-core\src\main\java\org\apache\shardingsphere\sharding\algorithm\keygen\CosIdKeyGenerateAlgorithm.java,0,16,3,4,0,23
 shardingsphere-master\shardingsphere-master\shardingsphere-infra\shardingsphere-infra-common\src\test\java\org\apache\shardingsphere\infra\instance\fixture\WorkerIdGeneratorFixture.java,0,2,0,1,0,3
 shardingsphere-master\shardingsphere-master\shardingsphere-kernel\shardingsphere-transaction\shardingsphere-transaction-type\shardingsphere-transaction-xa\shardingsphere-transaction-xa-core\src\test\java\org\apache\shardingsphere\transaction\xa\jta\datasource\properties\dialect\MySQLXADataSourceDefinitionTest.java,0,3,0,3,0,6
 shardingsphere-master\shardingsphere-master\shardingsphere-features\shardingsphere-sharding\shardingsphere-sharding-api\src\main\java\org\apache\shardingsphere\sharding\api\config\strategy\sharding\HintShardingStrategyConfiguration.java,0,8,0,4,0,12
 shardingsphere-master\shardingsphere-master\shardingsphere-sql-parser\shardingsphere-sql-parser-statement\src\main\java\org\apache\shardingsphere\sql\parser\sql\dialect\handler\dal\ExplainStatementHandler.java,0,4,0,7,1,12
 shardingsphere-master\shardingsphere-master\shardingsphere-features\shardingsphere-sharding\shardingsphere-sharding-api\src\main\java\org\apache\shardingsphere\sharding\api\sharding\standard\PreciseShardingValue.java,0,11,0,2,0,13
 shardingsphere-master\shardingsphere-master\shardingsphere-sql-parser\shardingsphere-sql-parser-statement\src\main\java\org\apache\shardingsphere\sql\parser\sql\dialect\statement\postgresql\ddl\PostgreSQLDropAggregateStatement.java,0,1,0,5,0,6
 shardingsphere-master\shardingsphere-master\shardingsphere-kernel\shardingsphere-data-pipeline\shardingsphere-data-pipeline-spi\src\main\java\org\apache\shardingsphere\data\pipeline\api\datasource\config\PipelineDataSourceConfiguration.java,0,6,0,1,0,7
 shardingsphere-master\shardingsphere-master\shardingsphere-infra\shardingsphere-infra-rewrite\src\main\java\org\apache\shardingsphere\infra\rewrite\sql\token\generator\builder\DefaultTokenGeneratorBuilder.java,0,8,0,6,0,14
 shardingsphere-master\shardingsphere-master\shardingsphere-mode\shardingsphere-mode-type\shardingsphere-cluster-mode\shardingsphere-cluster-mode-core\src\main\java\org\apache\shardingsphere\mode\manager\cluster\coordinator\lock\service\GlobalLockNode.java,0,24,0,10,0,34
 shardingsphere-master\shardingsphere-master\shardingsphere-test\shardingsphere-parser-test\src\main\java\org\apache\shardingsphere\test\sql\parser\parameterized\jaxb\cases\domain\statement\ddl\AlterSessionStatementTestCase.java,0,0,0,3,0,3
 shardingsphere-master\shardingsphere-master\shardingsphere-mode\shardingsphere-mode-type\shardingsphere-cluster-mode\shardingsphere-cluster-mode-core\src\main\java\org\apache\shardingsphere\mode\manager\cluster\coordinator\registry\status\compute\ComputeNodeStatus.java,0,4,0,2,0,6
 shardingsphere-master\shardingsphere-master\examples\shardingsphere-jdbc-example\mixed-feature-example\sharding-readwrite-splitting-example\sharding-readwrite-splitting-spring-namespace-jpa-example\src\main\java\org\apache\shardingsphere\example\sharding\readwrite\splitting\spring\namespace\jpa\ShardingReadwriteSplittingSpringNamespaceJpaExample.java,0,9,1,5,0,15
 shardingsphere-master\shardingsphere-master\shardingsphere-infra\shardingsphere-infra-common\src\test\java\org\apache\shardingsphere\infra\yaml\config\swapper\fixture\YamlRuleConfigurationFixture.java,0,4,0,2,0,6
 shardingsphere-master\shardingsphere-master\shardingsphere-mode\shardingsphere-mode-type\shardingsphere-cluster-mode\shardingsphere-cluster-mode-core\src\main\java\org\apache\shardingsphere\mode\manager\cluster\coordinator\registry\config\watcher\GlobalRuleChangedWatcher.java,0,12,0,14,0,26
 shardingsphere-master\shardingsphere-master\shardingsphere-test\shardingsphere-parser-test\src\main\java\org\apache\shardingsphere\test\sql\parser\parameterized\jaxb\cases\domain\segment\impl\distsql\rdl\ExpectedShardingKeyGenerator.java,0,5,0,5,0,10
 shardingsphere-master\shardingsphere-master\shardingsphere-sql-parser\shardingsphere-sql-parser-dialect\shardingsphere-sql-parser-sqlserver\src\main\java\org\apache\shardingsphere\sql\parser\sqlserver\visitor\statement\impl\SQLServerDCLStatementSQLVisitor.java,0,97,1,119,0,217
 shardingsphere-master\shardingsphere-master\shardingsphere-kernel\shardingsphere-transaction\shardingsphere-transaction-type\shardingsphere-transaction-xa\shardingsphere-transaction-xa-provider\shardingsphere-transaction-xa-bitronix\src\main\java\org\apache\shardingsphere\transaction\xa\bitronix\manager\BitronixRecoveryResource.java,0,21,3,5,0,29
 shardingsphere-master\shardingsphere-master\shardingsphere-test\shardingsphere-parser-test\src\main\java\org\apache\shardingsphere\test\sql\parser\parameterized\jaxb\cases\domain\statement\dal\ShowTriggersStatementTestCase.java,0,4,0,5,0,9
 shardingsphere-master\shardingsphere-master\shardingsphere-test\shardingsphere-parser-test\src\main\java\org\apache\shardingsphere\test\sql\parser\parameterized\jaxb\cases\domain\statement\distsql\rdl\create\CreateShardingScalingRuleStatementTestCase.java,0,4,0,6,0,10
 shardingsphere-master\shardingsphere-master\shardingsphere-sql-parser\shardingsphere-sql-parser-statement\src\main\java\org\apache\shardingsphere\sql\parser\sql\dialect\statement\sql92\ddl\SQL92CreateTableStatement.java,0,1,0,4,0,5
 shardingsphere-master\shardingsphere-master\shardingsphere-proxy\shardingsphere-proxy-backend\src\main\java\org\apache\shardingsphere\proxy\backend\response\header\query\QueryHeaderBuilderFactory.java,0,12,0,7,0,19
 shardingsphere-master\shardingsphere-master\shardingsphere-features\shardingsphere-encrypt\shardingsphere-encrypt-core\src\test\java\org\apache\shardingsphere\encrypt\context\EncryptContextBuilderTest.java,0,26,0,19,0,45
 shardingsphere-master\shardingsphere-master\shardingsphere-test\shardingsphere-pipeline-test\src\test\java\org\apache\shardingsphere\data\pipeline\core\util\JobConfigurationBuilder.java,0,8,0,14,0,22
 shardingsphere-master\shardingsphere-master\shardingsphere-proxy\shardingsphere-proxy-backend\src\test\java\org\apache\shardingsphere\proxy\backend\text\distsql\rql\SingleTableRulesQueryResultSetTest.java,0,9,0,7,0,16
 shardingsphere-master\shardingsphere-master\shardingsphere-infra\shardingsphere-infra-common\src\test\java\org\apache\shardingsphere\infra\fixture\TestShardingSphereRule.java,0,1,0,1,0,2
 shardingsphere-master\shardingsphere-master\shardingsphere-distsql\shardingsphere-distsql-parser\src\main\java\org\apache\shardingsphere\distsql\parser\core\common\CommonDistSQLStatementVisitor.java,0,131,3,176,0,310
 shardingsphere-master\shardingsphere-master\shardingsphere-distsql\shardingsphere-distsql-statement\src\main\java\org\apache\shardingsphere\distsql\parser\statement\rql\show\ShowResourcesStatement.java,0,4,0,4,0,8
 shardingsphere-master\shardingsphere-master\examples\shardingsphere-proxy-example\shardingsphere-proxy-distsql-example\src\main\java\org\apache\shardingsphere\example\proxy\distsql\hint\HintType.java,0,11,0,4,0,15
 shardingsphere-master\shardingsphere-master\shardingsphere-test\shardingsphere-parser-test\src\main\java\org\apache\shardingsphere\test\sql\parser\parameterized\jaxb\cases\domain\statement\ddl\AssociateStatisticsStatementTestCase.java,0,15,0,11,0,26
 shardingsphere-master\shardingsphere-master\shardingsphere-agent\shardingsphere-agent-plugins\shardingsphere-agent-plugin-metrics\shardingsphere-agent-metrics-prometheus\src\test\java\org\apache\shardingsphere\agent\metrics\prometheus\wrapper\CounterWrapperTest.java,0,4,0,2,0,6
 shardingsphere-master\shardingsphere-master\shardingsphere-infra\shardingsphere-infra-executor\src\test\java\org\apache\shardingsphere\infra\executor\sql\hook\fixture\SQLExecutionHookFixture.java,0,12,0,3,0,15
 shardingsphere-master\shardingsphere-master\shardingsphere-kernel\shardingsphere-data-pipeline\shardingsphere-data-pipeline-dialect\shardingsphere-data-pipeline-postgresql\src\test\java\org\apache\shardingsphere\data\pipeline\postgresql\check\datasource\PostgreSQLDataSourceCheckerTest.java,0,29,1,9,0,39
 shardingsphere-master\shardingsphere-master\shardingsphere-kernel\shardingsphere-data-pipeline\shardingsphere-data-pipeline-spi\src\main\java\org\apache\shardingsphere\data\pipeline\spi\rulealtered\RuleAlteredDetector.java,0,8,0,5,0,13
 shardingsphere-master\shardingsphere-master\shardingsphere-proxy\shardingsphere-proxy-backend\src\main\java\org\apache\shardingsphere\proxy\backend\text\admin\mysql\executor\ShowConnectionIdExecutor.java,0,10,0,9,0,19
 shardingsphere-master\shardingsphere-master\shardingsphere-kernel\shardingsphere-data-pipeline\shardingsphere-data-pipeline-spi\src\main\java\org\apache\shardingsphere\data\pipeline\api\config\ingest\DumperConfiguration.java,14,8,0,3,0,11
 shardingsphere-master\shardingsphere-master\shardingsphere-features\shardingsphere-encrypt\shardingsphere-encrypt-core\src\main\java\org\apache\shardingsphere\encrypt\algorithm\SM4EncryptAlgorithm.java,0,57,3,19,0,79
 shardingsphere-master\shardingsphere-master\shardingsphere-db-protocol\shardingsphere-db-protocol-mysql\src\main\java\org\apache\shardingsphere\db\protocol\mysql\packet\binlog\MySQLBinlogEventPacket.java,0,2,0,2,0,4
 shardingsphere-master\shardingsphere-master\shardingsphere-test\shardingsphere-pipeline-test\src\test\java\org\apache\shardingsphere\data\pipeline\core\task\InventoryTaskTest.java,0,33,0,31,0,64
 shardingsphere-master\shardingsphere-master\shardingsphere-sql-parser\shardingsphere-sql-parser-statement\src\main\java\org\apache\shardingsphere\sql\parser\sql\common\statement\ddl\AlterFunctionStatement.java,3,1,1,3,0,5
 shardingsphere-master\shardingsphere-master\shardingsphere-features\shardingsphere-sharding\shardingsphere-sharding-core\src\main\java\org\apache\shardingsphere\sharding\algorithm\sharding\range\AbstractRangeShardingAlgorithm.java,0,26,1,16,0,43
 shardingsphere-master\shardingsphere-master\shardingsphere-sql-parser\shardingsphere-sql-parser-statement\src\main\java\org\apache\shardingsphere\sql\parser\sql\common\segment\ddl\CreateDefinitionSegment.java,0,0,0,1,0,1
 shardingsphere-master\shardingsphere-master\shardingsphere-infra\shardingsphere-infra-common\src\main\java\org\apache\shardingsphere\infra\datasource\props\DataSourceProperties.java,0,33,0,20,0,53
 shardingsphere-master\shardingsphere-master\shardingsphere-sql-parser\shardingsphere-sql-parser-statement\src\main\java\org\apache\shardingsphere\sql\parser\sql\dialect\statement\opengauss\tcl\OpenGaussBeginTransactionStatement.java,0,2,0,5,0,7
 shardingsphere-master\shardingsphere-master\shardingsphere-mode\shardingsphere-mode-core\src\main\java\org\apache\shardingsphere\mode\manager\ContextManagerBuilder.java,0,2,0,2,0,4
 shardingsphere-master\shardingsphere-master\shardingsphere-features\shardingsphere-sharding\shardingsphere-sharding-api\src\main\java\org\apache\shardingsphere\sharding\api\sharding\hint\HintShardingAlgorithm.java,0,6,0,3,0,9
 shardingsphere-master\shardingsphere-master\shardingsphere-features\shardingsphere-sharding\shardingsphere-sharding-core\src\main\java\org\apache\shardingsphere\sharding\rewrite\token\generator\impl\RowCountTokenGenerator.java,0,9,0,13,0,22
 shardingsphere-master\shardingsphere-master\shardingsphere-sql-parser\shardingsphere-sql-parser-statement\src\main\java\org\apache\shardingsphere\sql\parser\sql\dialect\statement\postgresql\ddl\PostgreSQLDropSchemaStatement.java,0,1,0,6,0,7
 shardingsphere-master\shardingsphere-master\shardingsphere-mode\shardingsphere-mode-type\shardingsphere-cluster-mode\shardingsphere-cluster-mode-core\src\test\java\org\apache\shardingsphere\mode\manager\cluster\coordinator\fixture\ClusterPersistRepositoryFixture.java,0,18,8,8,0,34
 shardingsphere-master\shardingsphere-master\shardingsphere-mode\shardingsphere-mode-type\shardingsphere-standalone-mode\shardingsphere-standalone-mode-repository\shardingsphere-standalone-mode-repository-provider\shardingsphere-standalone-mode-repository-h2\src\test\java\org\apache\shardingsphere\mode\repository\standalone\h2\H2RepositoryTest.java,0,9,0,1,0,10
 shardingsphere-master\shardingsphere-master\shardingsphere-features\shardingsphere-sharding\shardingsphere-sharding-core\src\main\java\org\apache\shardingsphere\sharding\rewrite\token\generator\impl\keygen\GeneratedKeyAssignmentTokenGenerator.java,0,14,0,19,0,33
 shardingsphere-master\shardingsphere-master\shardingsphere-sql-parser\shardingsphere-sql-parser-statement\src\main\java\org\apache\shardingsphere\sql\parser\sql\dialect\statement\postgresql\ddl\PostgreSQLAlterDefaultPrivilegesStatement.java,0,1,0,5,0,6
 shardingsphere-master\shardingsphere-master\shardingsphere-sql-parser\shardingsphere-sql-parser-statement\src\main\java\org\apache\shardingsphere\sql\parser\sql\common\statement\ddl\AlterTablespaceStatement.java,3,1,1,3,0,5
 shardingsphere-master\shardingsphere-master\shardingsphere-agent\shardingsphere-agent-plugins\shardingsphere-agent-plugin-metrics\shardingsphere-agent-metrics-prometheus\src\main\java\org\apache\shardingsphere\agent\metrics\prometheus\wrapper\GaugeWrapper.java,0,6,0,1,0,7
 shardingsphere-master\shardingsphere-master\shardingsphere-db-protocol\shardingsphere-db-protocol-mysql\src\test\java\org\apache\shardingsphere\db\protocol\mysql\packet\command\MySQLCommandPacketTypeLoaderTest.java,0,7,0,3,0,10
 shardingsphere-master\shardingsphere-master\shardingsphere-test\shardingsphere-rewrite-test\src\test\java\org\apache\shardingsphere\sharding\rewrite\parameterized\scenario\MixSQLRewriterParameterizedTest.java,0,28,7,20,0,55
 shardingsphere-master\shardingsphere-master\shardingsphere-kernel\shardingsphere-data-pipeline\shardingsphere-data-pipeline-dialect\shardingsphere-data-pipeline-postgresql\src\main\java\org\apache\shardingsphere\data\pipeline\postgresql\ingest\wal\decode\BaseLogSequenceNumber.java,0,2,0,1,0,3
 shardingsphere-master\shardingsphere-master\shardingsphere-mode\shardingsphere-mode-core\src\main\java\org\apache\shardingsphere\mode\manager\ContextManagerBuilderParameter.java,0,15,0,2,0,17
 shardingsphere-master\shardingsphere-master\shardingsphere-infra\shardingsphere-infra-common\src\test\java\org\apache\shardingsphere\infra\yaml\config\swapper\YamlDataSourcePropertiesSwapperTest.java,0,21,0,8,0,29
 shardingsphere-master\shardingsphere-master\shardingsphere-sql-parser\shardingsphere-sql-parser-statement\src\main\java\org\apache\shardingsphere\sql\parser\sql\common\value\literal\impl\BooleanLiteralValue.java,0,7,0,2,0,9
 shardingsphere-master\shardingsphere-master\shardingsphere-features\shardingsphere-db-discovery\shardingsphere-db-discovery-distsql\shardingsphere-db-discovery-distsql-handler\src\main\java\org\apache\shardingsphere\dbdiscovery\distsql\handler\query\DatabaseDiscoveryRuleQueryResultSet.java,0,48,1,27,0,76
 shardingsphere-master\shardingsphere-master\shardingsphere-test\shardingsphere-integration-test\shardingsphere-integration-test-suite\src\test\java\org\apache\shardingsphere\test\integration\engine\dal\GeneralDALIT.java,0,7,0,6,0,13
 shardingsphere-master\shardingsphere-master\shardingsphere-db-protocol\shardingsphere-db-protocol-postgresql\src\main\java\org\apache\shardingsphere\db\protocol\postgresql\packet\command\PostgreSQLCommandPacketType.java,0,35,0,9,0,44
 shardingsphere-master\shardingsphere-master\shardingsphere-test\shardingsphere-parser-test\src\main\java\org\apache\shardingsphere\test\sql\parser\parameterized\asserts\segment\show\ShowFilterAssert.java,0,8,0,12,0,20
 shardingsphere-master\shardingsphere-master\shardingsphere-kernel\shardingsphere-data-pipeline\shardingsphere-data-pipeline-dialect\shardingsphere-data-pipeline-postgresql\src\test\java\org\apache\shardingsphere\data\pipeline\postgresql\ingest\wal\LogicalReplicationTest.java,0,33,1,15,0,49
 shardingsphere-master\shardingsphere-master\shardingsphere-test\shardingsphere-integration-test\shardingsphere-integration-test-suite\src\test\java\org\apache\shardingsphere\test\integration\engine\SingleITCase.java,30,16,0,7,0,23
 shardingsphere-master\shardingsphere-master\shardingsphere-infra\shardingsphere-infra-common\src\test\java\org\apache\shardingsphere\infra\metadata\schema\loader\dialect\PostgreSQLTableMetaDataLoaderTest.java,0,51,14,30,0,95
 shardingsphere-master\shardingsphere-master\shardingsphere-kernel\shardingsphere-parser\shardingsphere-parser-api\src\main\java\org\apache\shardingsphere\parser\config\SQLParserRuleConfiguration.java,9,7,0,1,0,8
 shardingsphere-master\shardingsphere-master\shardingsphere-jdbc\shardingsphere-jdbc-core\src\test\java\org\apache\shardingsphere\driver\jdbc\core\statement\EncryptStatementTest.java,0,78,10,26,0,114
 shardingsphere-master\shardingsphere-master\shardingsphere-infra\shardingsphere-infra-common\src\main\java\org\apache\shardingsphere\infra\distsql\exception\resource\RequiredResourceMissedException.java,0,11,0,5,0,16
 shardingsphere-master\shardingsphere-master\shardingsphere-test\shardingsphere-parser-test\src\main\java\org\apache\shardingsphere\test\sql\parser\parameterized\jaxb\sql\loader\SQLCasesLoader.java,0,36,0,25,0,61
 shardingsphere-master\shardingsphere-master\shardingsphere-infra\shardingsphere-infra-rewrite\src\main\java\org\apache\shardingsphere\infra\rewrite\parameter\builder\impl\StandardParameterBuilder.java,0,17,0,7,0,24
 shardingsphere-master\shardingsphere-master\shardingsphere-test\shardingsphere-integration-scaling-test\shardingsphere-integration-scaling-test-mysql\src\test\java\org\apache\shardingsphere\integration\scaling\test\mysql\ScalingIT.java,0,18,0,8,0,26
 shardingsphere-master\shardingsphere-master\shardingsphere-mode\shardingsphere-mode-core\src\test\java\org\apache\shardingsphere\mode\metadata\fixture\FixtureRuleBuilder.java,0,7,0,4,0,11
 shardingsphere-master\shardingsphere-master\shardingsphere-sql-parser\shardingsphere-sql-parser-statement\src\main\java\org\apache\shardingsphere\sql\parser\sql\common\segment\dml\expr\FunctionSegment.java,0,12,0,3,3,18
 shardingsphere-master\shardingsphere-master\shardingsphere-jdbc\shardingsphere-jdbc-core\src\test\java\org\apache\shardingsphere\driver\jdbc\adapter\AbstractDataSourceAdapterTest.java,0,16,0,9,0,25
 shardingsphere-master\shardingsphere-master\shardingsphere-agent\shardingsphere-agent-plugins\shardingsphere-agent-plugin-tracing\shardingsphere-agent-tracing-zipkin\src\test\java\org\apache\shardingsphere\agent\plugin\tracing\zipkin\advice\SQLParserEngineAdviceTest.java,0,24,0,14,0,38
 shardingsphere-master\shardingsphere-master\shardingsphere-test\shardingsphere-parser-test\src\main\java\org\apache\shardingsphere\test\sql\parser\parameterized\jaxb\cases\domain\statement\distsql\rdl\create\CreateReadwriteSplittingRuleStatementTestCase.java,0,3,0,5,0,8
 shardingsphere-master\shardingsphere-master\shardingsphere-test\shardingsphere-parser-test\src\main\java\org\apache\shardingsphere\test\sql\parser\parameterized\asserts\segment\orderby\OrderByItemAssert.java,0,30,0,40,0,70
 shardingsphere-master\shardingsphere-master\shardingsphere-kernel\shardingsphere-transaction\shardingsphere-transaction-type\shardingsphere-transaction-xa\shardingsphere-transaction-xa-core\src\test\java\org\apache\shardingsphere\transaction\xa\jta\datasource\swapper\DataSourceSwapperTest.java,0,9,0,4,0,13
 shardingsphere-master\shardingsphere-master\shardingsphere-agent\shardingsphere-agent-plugins\shardingsphere-agent-plugin-tracing\shardingsphere-agent-tracing-opentracing\src\main\java\org\apache\shardingsphere\agent\plugin\tracing\opentracing\span\OpenTracingErrorSpan.java,0,7,0,3,0,10
 shardingsphere-master\shardingsphere-master\shardingsphere-sql-parser\shardingsphere-sql-parser-statement\src\main\java\org\apache\shardingsphere\sql\parser\sql\dialect\statement\postgresql\ddl\PostgreSQLDropMaterializedViewStatement.java,0,1,0,5,0,6
 shardingsphere-master\shardingsphere-master\shardingsphere-features\shardingsphere-sharding\shardingsphere-sharding-core\src\main\java\org\apache\shardingsphere\sharding\merge\dql\groupby\aggregation\DistinctAverageAggregationUnit.java,0,11,2,1,0,14
 shardingsphere-master\shardingsphere-master\shardingsphere-features\shardingsphere-sharding\shardingsphere-sharding-core\src\main\java\org\apache\shardingsphere\sharding\route\engine\condition\ShardingConditions.java,0,79,1,58,0,138
 shardingsphere-master\shardingsphere-master\shardingsphere-infra\shardingsphere-infra-rewrite\src\main\java\org\apache\shardingsphere\infra\rewrite\sql\token\pojo\SQLToken.java,10,3,0,1,0,4
 shardingsphere-master\shardingsphere-master\shardingsphere-db-protocol\shardingsphere-db-protocol-mysql\src\main\java\org\apache\shardingsphere\db\protocol\mysql\packet\binlog\MySQLBinlogEventHeader.java,0,18,0,2,0,20
 shardingsphere-master\shardingsphere-master\shardingsphere-kernel\shardingsphere-data-pipeline\shardingsphere-data-pipeline-core\src\main\java\org\apache\shardingsphere\data\pipeline\core\job\progress\yaml\JobProgressYamlSwapper.java,0,34,0,30,0,64
 shardingsphere-master\shardingsphere-master\shardingsphere-kernel\shardingsphere-transaction\shardingsphere-transaction-type\shardingsphere-transaction-xa\shardingsphere-transaction-xa-core\src\test\java\org\apache\shardingsphere\transaction\xa\jta\datasource\swapper\impl\HikariCPPropertyProviderTest.java,0,12,0,5,0,17
 shardingsphere-master\shardingsphere-master\shardingsphere-sql-parser\shardingsphere-sql-parser-statement\src\main\java\org\apache\shardingsphere\sql\parser\sql\common\constant\ParameterMarkerType.java,0,5,0,1,0,6
 shardingsphere-master\shardingsphere-master\shardingsphere-sql-parser\shardingsphere-sql-parser-statement\src\main\java\org\apache\shardingsphere\sql\parser\sql\dialect\statement\postgresql\ddl\PostgreSQLPrepareStatement.java,0,1,0,5,0,6
 shardingsphere-master\shardingsphere-master\shardingsphere-sql-parser\shardingsphere-sql-parser-dialect\shardingsphere-sql-parser-postgresql\src\main\java\org\apache\shardingsphere\sql\parser\postgresql\visitor\statement\impl\PostgreSQLDALStatementSQLVisitor.java,0,23,0,36,0,59
 shardingsphere-master\shardingsphere-master\shardingsphere-jdbc\shardingsphere-jdbc-core\src\test\java\org\apache\shardingsphere\driver\state\circuit\connection\CircuitBreakerConnectionTest.java,0,51,0,18,0,69
 shardingsphere-master\shardingsphere-master\shardingsphere-features\shardingsphere-shadow\shardingsphere-shadow-distsql\shardingsphere-shadow-distsql-statement\src\main\java\org\apache\shardingsphere\shadow\distsql\parser\segment\ShadowRuleSegment.java,0,9,0,2,0,11
 shardingsphere-master\shardingsphere-master\examples\shardingsphere-proxy-example\shardingsphere-proxy-distsql-example\src\main\java\org\apache\shardingsphere\example\proxy\distsql\hint\impl\SetShardingExecutor.java,0,12,3,4,0,19
 shardingsphere-master\shardingsphere-master\shardingsphere-features\shardingsphere-sharding\shardingsphere-sharding-core\src\test\java\org\apache\shardingsphere\sharding\rewrite\token\ProjectionsTokenGeneratorTest.java,0,54,0,55,0,109
 shardingsphere-master\shardingsphere-master\shardingsphere-infra\shardingsphere-infra-federation\shardingsphere-infra-federation-optimizer\src\main\java\org\apache\shardingsphere\infra\federation\optimizer\converter\segment\orderby\item\ColumnOrderByItemConverter.java,0,16,0,19,0,35
 shardingsphere-master\shardingsphere-master\shardingsphere-test\shardingsphere-parser-test\src\main\java\org\apache\shardingsphere\test\sql\parser\parameterized\asserts\segment\assignment\AssignmentValueAssert.java,0,11,0,22,0,33
 shardingsphere-master\shardingsphere-master\shardingsphere-features\shardingsphere-shadow\shardingsphere-shadow-core\src\test\java\org\apache\shardingsphere\shadow\yaml\swapper\table\ShadowTableConfigurationYamlSwapperTest.java,0,16,0,15,0,31
 shardingsphere-master\shardingsphere-master\shardingsphere-infra\shardingsphere-infra-executor\src\main\java\org\apache\shardingsphere\infra\executor\sql\context\ExecutionUnit.java,0,4,0,1,0,5
 shardingsphere-master\shardingsphere-master\shardingsphere-infra\shardingsphere-infra-binder\src\main\java\org\apache\shardingsphere\infra\binder\segment\select\pagination\PaginationContext.java,0,43,0,20,0,63
