Class_Location,Class_Length,CheckStyle_Amount,PMD_Amount,SCAX_Amount,SpotBugs_Amount,Total_Amount
 druid-master\druid-master\server\src\test\java\org\apache\druid\server\coordination\SegmentChangeRequestDropTest.java,0,8,0,5,0,13
 druid-master\druid-master\server\src\main\java\org\apache\druid\indexing\overlord\supervisor\SupervisorReport.java,0,32,0,1,0,33
 druid-master\druid-master\sql\src\main\java\org\apache\druid\sql\calcite\schema\SystemSchema.java,0,318,3,100,0,421
 druid-master\druid-master\extensions-contrib\moving-average-query\src\main\java\org\apache\druid\query\movingaverage\averagers\DoubleMinAveragerFactory.java,0,10,0,2,0,12
 druid-master\druid-master\processing\src\main\java\org\apache\druid\query\aggregation\post\LongLeastPostAggregator.java,0,45,3,5,0,53
 druid-master\druid-master\server\src\test\java\org\apache\druid\segment\realtime\appenderator\SegmentPublisherHelperTest.java,0,47,0,23,0,70
 druid-master\druid-master\sql\src\main\java\org\apache\druid\sql\calcite\expression\builtin\ArrayOrdinalOperatorConversion.java,0,9,0,2,0,11
 druid-master\druid-master\server\src\test\java\org\apache\druid\segment\realtime\appenderator\ClosedSegmentsSinksBatchAppenderatorTest.java,0,342,20,214,0,576
 druid-master\druid-master\processing\src\main\java\org\apache\druid\segment\writeout\OnHeapMemorySegmentWriteOutMediumFactory.java,0,9,1,2,0,12
 druid-master\druid-master\processing\src\main\java\org\apache\druid\query\topn\types\NullableNumericTopNColumnAggregatesProcessor.java,0,54,2,16,0,72
 druid-master\druid-master\core\src\test\java\org\apache\druid\data\input\impl\prefetch\PrefetchableTextFilesFirehoseFactoryTest.java,0,186,7,36,4,233
 druid-master\druid-master\sql\src\main\java\org\apache\druid\sql\calcite\expression\PostAggregatorVisitor.java,0,23,0,3,0,26
 druid-master\druid-master\server\src\main\java\org\apache\druid\segment\realtime\firehose\PredicateFirehose.java,0,22,0,3,0,25
 druid-master\druid-master\server\src\main\java\org\apache\druid\server\http\DataSourcesResource.java,0,267,2,92,0,361
 druid-master\druid-master\extensions-contrib\aliyun-oss-extensions\src\test\java\org\apache\druid\storage\aliyun\OssTestUtils.java,0,47,0,15,0,62
 druid-master\druid-master\processing\src\test\java\org\apache\druid\segment\generator\SegmentGenerator.java,0,61,1,32,0,94
 druid-master\druid-master\server\src\main\java\org\apache\druid\client\InventoryView.java,0,5,0,1,0,6
 druid-master\druid-master\extensions-core\druid-ranger-security\src\main\java\org\apache\druid\security\ranger\authorizer\RangerSecurityDruidModule.java,0,19,0,6,0,25
 druid-master\druid-master\core\src\main\java\org\apache\druid\timeline\Partitions.java,0,4,0,4,0,8
 druid-master\druid-master\extensions-core\avro-extensions\src\main\java\org\apache\druid\data\input\avro\AvroBytesDecoder.java,0,8,0,6,0,14
 druid-master\druid-master\indexing-hadoop\src\test\java\org\apache\druid\indexer\UtilsCompressionTest.java,0,36,6,11,0,53
 druid-master\druid-master\processing\src\test\java\org\apache\druid\segment\virtual\VirtualizedColumnSelectorFactoryTest.java,0,44,3,24,0,71
 druid-master\druid-master\indexing-service\src\test\java\org\apache\druid\indexing\worker\shuffle\ShuffleDataSegmentPusherTest.java,0,49,0,19,0,68
 druid-master\druid-master\processing\src\main\java\org\apache\druid\query\metadata\metadata\SegmentMetadataQuery.java,0,123,3,14,0,140
 druid-master\druid-master\server\src\main\java\org\apache\druid\segment\realtime\firehose\package-info.java,0,1,0,1,0,2
 druid-master\druid-master\sql\src\main\java\org\apache\druid\sql\calcite\rule\DruidUnionDataSourceRule.java,0,39,0,21,0,60
 druid-master\druid-master\extensions-core\kafka-indexing-service\src\test\java\org\apache\druid\indexing\kafka\supervisor\KafkaSupervisorTest.java,0,1276,3,738,0,2017
 druid-master\druid-master\core\src\test\java\org\apache\druid\data\input\impl\ColumnsFilterTest.java,0,22,0,6,0,28
 druid-master\druid-master\indexing-service\src\main\java\org\apache\druid\guice\IndexingServiceInputSourceModule.java,0,5,1,1,0,7
 druid-master\druid-master\core\src\main\java\org\apache\druid\collections\DummyBlockingPool.java,0,14,0,3,0,17
 druid-master\druid-master\processing\src\main\java\org\apache\druid\query\extraction\StringFormatExtractionFn.java,0,52,0,5,0,57
 druid-master\druid-master\processing\src\main\java\org\apache\druid\segment\data\BlockLayoutColumnarFloatsSerializer.java,0,35,0,7,0,42
 druid-master\druid-master\processing\src\main\java\org\apache\druid\query\search\AllSearchQuerySpec.java,0,15,0,1,0,16
 druid-master\druid-master\extensions-contrib\moving-average-query\src\main\java\org\apache\druid\query\movingaverage\averagers\LongMeanNoNullAverager.java,0,10,1,2,0,13
 druid-master\druid-master\processing\src\main\java\org\apache\druid\segment\SortedDimensionDictionary.java,0,26,0,4,0,30
 druid-master\druid-master\processing\src\main\java\org\apache\druid\query\aggregation\last\NumericLastBufferAggregator.java,0,52,1,7,0,60
 druid-master\druid-master\server\src\main\java\org\apache\druid\segment\realtime\appenderator\AppenderatorFactory.java,0,4,0,3,0,7
 druid-master\druid-master\server\src\test\java\org\apache\druid\server\http\RulesResourceTest.java,0,38,8,20,0,66
 druid-master\druid-master\server\src\main\java\org\apache\druid\discovery\DataNodeService.java,0,86,0,13,0,99
 druid-master\druid-master\extensions-core\google-extensions\src\main\java\org\apache\druid\storage\google\GoogleUtils.java,0,44,2,14,0,60
 druid-master\druid-master\core\src\main\java\org\apache\druid\data\input\impl\FileIteratingFirehose.java,0,32,0,3,1,36
 druid-master\druid-master\processing\src\main\java\org\apache\druid\query\topn\TopNQueryMetrics.java,0,26,0,13,0,39
 druid-master\druid-master\processing\src\test\java\org\apache\druid\query\scan\ScanQueryTest.java,0,50,3,17,0,70
 druid-master\druid-master\server\src\main\java\org\apache\druid\discovery\DruidService.java,0,10,0,8,0,18
 druid-master\druid-master\extensions-core\testing-tools\src\main\java\org\apache\druid\guice\SleepModule.java,0,7,0,1,0,8
 druid-master\druid-master\processing\src\main\java\org\apache\druid\query\aggregation\cardinality\vector\FloatCardinalityVectorProcessor.java,0,32,0,14,0,46
 druid-master\druid-master\core\src\main\java\org\apache\druid\common\guava\GuavaUtils.java,0,34,2,8,0,44
 druid-master\druid-master\sql\src\main\java\org\apache\druid\sql\calcite\view\DruidViewMacroFactory.java,0,6,0,2,0,8
 druid-master\druid-master\processing\src\main\java\org\apache\druid\query\timeboundary\TimeBoundaryQuery.java,0,79,3,13,0,95
 druid-master\druid-master\extensions-core\datasketches\src\main\java\org\apache\druid\query\aggregation\datasketches\tuple\ArrayOfDoublesSketchToMeansPostAggregator.java,0,17,0,7,0,24
 druid-master\druid-master\extensions-contrib\distinctcount\src\main\java\org\apache\druid\query\aggregation\distinctcount\JavaBitMapFactory.java,0,13,2,1,0,16
 druid-master\druid-master\extensions-core\kafka-indexing-service\src\main\java\org\apache\druid\indexing\kafka\KafkaIndexTask.java,0,38,0,4,0,42
